GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
545,5,25,10,700,127.887,0.002350026,0.000373868,5,3.20E-05,0.000459323,0.004400957,46.9684,52.0097,4.8519,35,0.0020402,9,7.48E-05,6.41E-05
546,4,23,20,300,94.2774,0.002596525,0.00061822,6,0.000288503,0.000214316,0.003140559,40.4211,63.0026,4.9659,35,0.00091497,7,0,0
547,3,16,56,1260,114.2112,3.56E-05,5.34E-05,2,3.56E-05,0.001210654,0.002421308,35.4667,62.7353,8.7426,22,0.0014599,6,0,0
557,4,18,12,2000,133.3434,0.003499604,0.000518809,6,1.89E-05,0.000188658,0.004688149,34.6935,46.4869,4.7807,21,0.001264,8,0.000311286,0.00087726
560,5,17,14,600,99.5436,0.001524097,0.000352949,5,3.21E-05,0.000417121,0.003481358,38.7407,51.871,5.212,24,0.00088237,4,0,0.00024065
568,5,20,10,600,114.8658,0.002847463,0.000363727,7,5.20E-06,0.00018706,0.004712864,37.4084,50.9724,4.1191,33,0.00089373,9,0,5.20E-06
569,3,32,20,250,76.0464,0.001613607,0.00043611,4,0,0.00019625,0.0019843,66.9333,100.4835,7.1209,19,0.00045792,5,0,0
570,4,21,4,500,86.7318,0.00327441,0.000553942,6,0,1.23E-05,0.003422128,30.296,63.554,4.0072,28,0.00078783,5,0,0
572,5,28,20,600,91.3278,0.002084636,0.000469043,10,1.74E-05,0.000121604,0.003022723,50.9364,78.9885,4.9885,20,0.0017719,6,0,0
576,5,23,4,200,100.4274,0.002728565,0.000469567,1,1.27E-05,0.000482258,0.003604244,34.3746,59.6338,4.6549,18,0.00092644,8,0.000215747,0.00049495
578,5,25,8,600,99.8568,0.00251629,0.000423796,6,6.62E-05,0.000251629,0.004079038,34.1368,58.1299,4.0844,24,0.00099327,7,0,1.32E-05
581,5,21,8,800,120.9714,0.007152193,0.000399361,5,4.54E-05,0.000154299,0.003394569,38.3914,62.7166,4.607,26,0.00060812,6,9.98E-05,0.00022691
584,2,24,12,10,44.5248,0.001870009,0.000151622,0,5.05E-05,0.000126352,0.002046902,66.35,97.9259,3.358,11,0.00060649,3,0,0
585,5,28,8,312,131.097,0.00270252,0.000253361,5,1.69E-05,0.001317479,0.003648402,36.986,44.9074,5.8843,17,0.0018411,7,0,3.38E-05
588,4,17,18,430,129.3624,0.001593489,6.88E-05,0,2.87E-05,0.001089075,0.004167144,38.9697,48.2036,5.5131,32,0.00054454,8,9.74E-05,0.00022355
590,1,19,16,730,60.4956,0.000830803,8.21E-05,2,0,0.00061541,0.002194962,103.9624,93.3271,5.2103,36,0.0012924,7,0.000317962,0.00046156
591,4,17,8,400,87.531,0.001468374,0.000263554,4,0,0.000169428,0.003463855,59.3443,53.3478,4.2609,13,0.00099774,7,0,0.00032003
600,1,17,12,300,89.031,0.000710109,0.000153161,1,0,0.000139237,0.003104985,53.5856,63.426,5.1435,26,0.0014341,5,0,0
601,3,25,8,110,133.6512,0.003419363,0.000683873,4,0,0.000356803,0.003092293,39.5728,54.1154,7.2212,12,0.00098121,5,0,0
604,3,21,10,200,68.1486,0.00163942,0.000392537,0,2.31E-05,2.31E-05,0.004133186,29.3034,56.9832,2.7374,16,0.00076198,4,0,0.00011545
607,4,22,24,1000,55.077,0.001092645,0.000115015,5,0,0.000316292,0.002702858,60.9626,81.0426,3.5585,14,0.00076198,8,0.000258784,0
608,6,18,42,1700,70.7214,0.002396166,0.000386478,4,0,6.44E-05,0.004277028,60.3142,63.0723,2.7108,25,0.0011594,9,7.73E-05,0.00025765
609,6,16,14,1000,165.0564,0.004706808,0.000684892,7,1.46E-05,0.000422593,0.005085684,27.7471,39.7249,5.0401,28,0.0013844,7,0,0.00018944
611,6,21,42,1260,143.7696,0.003326713,0.000993049,6,0.000215161,0.000943396,0.004170804,21.8167,45.7778,5.8532,17,0.00066203,9,0,0
614,5,24,12,700,99.5442,0.003865706,0.000450117,3,0,2.65E-05,0.003133164,40.0791,71.0986,4.9296,24,0.00081197,8,0.000123561,0.00032656
616,5,20,24,600,125.8662,0.002678605,0.000530042,6,0.003019347,0.000719343,0.003189717,31.8929,71.3353,6.724,28,0.0012115,11,9.47E-05,0.00032181
621,3,16,20,450,124.5054,0.003002681,0.000428954,5,0,0.000321716,0.003069705,32.0702,58.2533,6.821,21,0.0015952,8,0.000174263,0.00013405
623,5,18,28,1200,136.485,0.008672356,0.000396904,3,4.96E-05,0.000386982,0.004098035,38.6796,55.4576,4.1356,26,0.0011014,6,0,0
626,5,24,10,200,148.0326,0.005376968,0.000280453,10,0.000145062,0.00035782,0.004003714,35.7869,52.8213,5.7126,28,0.0014603,8,4.84E-05,0.00013539
628,2,18,12,500,89.5368,0.002862759,0.000341822,5,8.55E-05,8.55E-05,0.002456845,69.2281,72.4174,5.5565,25,0.00064092,5,0,0
629,5,37,14,800,327.7218,0.033115533,0.000556876,6,0,0.000297,0.002970003,29.3671,54.1,9.5375,13,0.0010766,5,0,0
630,3,19,10,300,121.377,0.002363636,0.000439394,2,1.52E-05,4.55E-05,0.003166667,50.0769,52.6699,6.5837,27,0.001697,6,0.000393939,0.00025758
631,6,21,16,600,187.4826,0.01167052,0.000664076,7,0.000110679,0.000811648,0.007034286,33.38,33.2238,3.1206,27,0.0013282,8,4.92E-05,1.23E-05
632,5,18,10,1000,141.735,0.003981367,0.000424526,3,0.000137684,0.000401579,0.003614209,24,50.2857,6.4825,26,0.0017899,8,0.000183579,0.00014916
633,3,16,8,92,100.3074,0.000140722,7.82E-05,3,1.56E-05,0.000234536,0.003877666,32.3401,58.0484,4.6694,15,0.0012821,6,0,0
636,5,16,8,800,118.9332,0.00272353,0.000264155,0,0.000337025,0.000938206,0.003197187,36.7314,70.4501,6.3989,26,0.0015394,10,0.000209502,0.00022772
637,6,19,10,900,158.868,0.006709823,0.000766371,8,6.52E-05,0.000644078,0.005193386,26.327,41.438,4.5118,33,0.000693,8,0,0.00044841
638,6,19,20,2500,125.118,0.006115267,0.00067674,5,9.84E-05,0.000184565,0.004269613,29.3526,51.2277,4.1124,39,0.0011074,6,0.000455261,0.00031991
643,6,22,28,1000,93.741,0.00427146,0.000273373,4,0.000102515,0.00041006,0.003280481,42.9895,69.2083,4.1875,20,0.00092264,4,0,0
645,2,21,16,500,101.6526,0.001983008,0.000237961,2,0.000123387,0.000299655,0.002388423,23.1259,72.2214,7.3247,22,0.00097828,8,0,0
649,6,19,20,1400,172.1688,0.007783254,0.000311954,7,6.24E-05,0.000670701,0.005069254,27.6667,43.2246,4.64,27,0.0022929,7,0,0
650,3,27,10,220,84.8274,0.001821677,0.000415973,2,0.000229503,0.000502037,0.002395433,37.6867,86.5868,6.4251,13,0.0017069,6,0.000387286,0.00014344
651,2,29,4,100,86.5122,0.000697496,6.97E-05,1,3.49E-05,0.000244124,0.003330543,39.6211,67.0995,4.623,12,0.00071493,3,0,0
652,3,17,8,730,114.2478,0.000791855,0.000113122,1,0,0.000113122,0.002036199,24.1509,79.037,10.2222,9,0.0012443,4,0,7.54E-05
654,3,26,8,730,93.5688,0.000646802,6.69E-05,2,0,6.69E-05,0.003367829,42.4533,65.1391,4.9669,17,0.001472,5,0,0
655,5,18,28,700,128.9046,0.003751528,0.000588325,5,1.53E-05,5.35E-05,0.00507335,35.1493,43.3795,4.1099,31,0.00074114,9,0.000137531,0.00042023
656,5,25,12,800,138.1902,0.00656168,0.000546807,4,4.69E-05,0.000234346,0.004905637,28.7412,40.4204,3.9618,18,0.0011561,6,0.000171854,0.00039058
664,5,28,8,500,72.816,0.000284455,0.000124449,0,0.000213341,3.56E-05,0.003129,22.6514,63.2045,4.2955,13,0.00094226,3,0,0
666,5,21,28,800,85.395,0.001365147,0.000296771,3,0.000178063,0.000741928,0.002581909,36.8837,64.5517,5.7471,16,0.0007716,4,0,0
672,2,23,8,400,114.7236,0.002289592,0.000133699,3,6.68E-05,6.68E-05,0.003008223,31.3296,64.8222,6.3278,24,0.0016712,7,0,0
674,4,23,8,400,141.6378,0.002463519,0.000446352,3,0.000137339,0.000334764,0.003519313,26.0342,53.2976,7.6902,18,0.00070386,10,0.000120172,0.00037768
680,6,16,28,1000,197.7714,0.009879586,0.000808146,6,4.04E-05,0.001192016,0.004020527,25.4949,40.1608,6.6683,16,0.0010708,6,0,0
681,3,28,12,500,48.0486,0.000844286,0.000114093,3,0,6.85E-05,0.00157448,65.4706,114.4348,5.4203,10,0.0013007,4,0,6.85E-05
683,4,20,28,999,110.1012,0.003968579,0.000439817,6,2.05E-05,0.000102283,0.002649129,50.4496,67.444,7.1004,23,0.0015547,8,0,0
685,4,19,8,500,125.103,0.002571301,0.000459605,2,1.24E-05,0.000298122,0.003627149,23.079,51.6986,6.2192,21,0.0014285,7,0,3.73E-05
689,2,22,14,700,34.9278,0.000265273,5.63E-05,2,2.41E-05,0.000136656,0.002411576,86.6622,94.7467,2.6567,33,0.00048232,7,0,3.22E-05
691,4,20,12,200,73.5696,0.001969653,0.000448122,5,3.13E-05,7.30E-05,0.003314019,58.9274,69.1572,3.8491,25,0.00083372,8,0.000125057,0.00022927
692,2,18,8,400,87.5064,0.001912549,0.000386019,8,0,0.000105278,0.0023863,34.4296,85.0588,6.2647,15,0.0018599,6,0.000105278,0
694,2,18,28,250,73.02,0.002147145,0.000624425,1,0,0.000219096,0.003560317,45.5802,77.5754,3.2615,20,0.00050392,9,0,0
699,1,21,10,150,86.2812,0.001027689,0.000177188,4,2.36E-05,0.000189,0.002929503,60.1296,76.3871,5.1573,23,0.001134,6,0,0
701,2,19,20,120,119.073,0.001220778,0.000365272,3,6.73E-05,8.65E-05,0.004402492,32.779,49.6419,4.8843,22,0.00095163,9,0.000336435,0.0005383
703,3,23,16,500,99.9318,0.002242241,0.0004167,3,3.97E-05,0.000496071,0.002797841,65.3429,73.7589,5.9858,13,0.001766,5,0,0
704,6,25,56,2500,160.971,0.004511041,0.000357518,7,1.05E-05,0.000178759,0.005625657,27.2959,36.1645,4.4673,20,0.0009674,7,0.000231335,0.0002103
705,5,17,8,100,167.6424,0.004131714,0.000803389,5,6.26E-05,0.000302575,0.004799466,41.9869,43.9826,5.4935,26,0.0019094,8,0.000177372,0.00050081
710,6,22,28,500,124.5138,0.002011564,0.000374447,5,0.000130621,0.001698074,0.003979588,25.4737,46.7746,5.4179,29,0.00083597,9,0.000130621,0.00033961
711,5,17,96,900,145.806,0.010373815,0.000596196,4,0,2.98E-05,0.003964705,43.2906,54.406,4.3008,21,0.0010135,8,0,0.00010433
712,4,20,8,600,130.1964,0.005139811,0.000341984,5,0,1.01E-05,0.004264736,44.7754,53.1981,4.5943,26,0.0015993,7,0.000211225,0.00015088
713,3,20,20,500,133.8408,0.004806286,0.000397041,1,3.13E-05,0.00033435,0.004231621,33.6436,47.2494,5.0049,31,0.00097171,7,0.000303005,3.13E-05
716,4,19,10,600,64.7592,0.001895307,0.000473827,8,6.77E-05,0.000135379,0.002786552,52.6667,80.6154,3.9028,18,0.00051895,6,0,0.00040614
720,5,21,16,1000,105.6162,0.001047532,0.000130942,3,3.27E-05,0.000229148,0.003011654,13.8022,54.3478,6.1848,13,0.00094933,3,0,0
722,5,20,42,550,175.92,0.012709579,0.000337124,6,0,0,0.003360004,42.8725,73.2308,6.2341,20,0.0013373,6,0.000168562,0.00016856
723,5,20,2,150,107.1972,0.000751986,8.22E-05,2,0,0.000352493,0.004241669,31.1111,49.0526,4.4515,25,0.00075199,7,0.000223246,0.00022325
724,3,23,24,700,76.1916,0.001288028,0.000214671,1,3.07E-05,0.000199338,0.002944063,47.9162,76.7083,4.3021,18,0.0011347,6,0,1.53E-05
730,6,22,30,1000,132.111,0.002470768,0.000695991,1,0,0,0.003305958,35.1489,49.6842,6.9263,20,0.0030276,4,0,0
731,1,35,12,250,33.6204,0.001030234,0.000126151,1,0,1.05E-05,0.002218157,91.581,124.3602,2.4218,15,0.00065178,7,0,0
732,3,20,10,300,55.4748,7.80E-05,7.80E-05,4,9.36E-05,0.00053062,0.002247331,41.7902,91.0556,4.5972,23,0.00042137,6,0,0
735,2,18,20,500,96.3384,0.001711994,0.000134514,4,2.45E-05,0.000904911,0.002665819,42.8571,75.945,6.1009,23,0.0013207,7,0,0
736,3,18,28,450,137.964,0.003995991,0.000359768,1,0,0.001015059,0.003096572,35.7,51.1701,7.3278,22,0.0013491,8,0,0
739,5,18,8,720,99.8766,0.005843188,0.000256076,5,4.66E-05,0.000581991,0.002211565,35.8298,89.3895,5.8,14,0.00081479,3,0,0
746,5,18,20,700,105.147,0.002521092,0.00018721,4,3.74E-05,0.000599071,0.002932954,50.5812,56.9362,5.9574,25,0.00091109,6,0,0
747,5,22,12,700,89.2788,0.001615212,0.000145079,3,0.000203111,0.000319174,0.003327143,52.1983,63.2442,4.5814,33,0.00088015,10,4.84E-05,6.77E-05
750,6,23,28,450,105.6042,0.00213162,0.000292723,4,0.000900685,0.000322745,0.004195689,28.8674,45.9678,4.3703,44,0.0010808,10,0.000187643,0.00041281
751,4,24,24,303,72.069,0.00149251,0.000111243,0,4.64E-05,0.000213216,0.003031371,68.1227,71.8532,4.1529,31,0.0010753,9,0.000222486,0.00046351
754,2,20,10,50,43.3884,0.000340515,0.000216691,4,0,0.000216691,0.001965701,26.381,73.8898,4.1339,12,0.00065007,7,0,0.00010835
756,6,23,28,1200,111.759,0.001232478,0.000398377,3,0.000224087,0.00033613,0.004419491,42.488,49.6845,4.4592,33,0.00075318,9,0.000361029,5.60E-05
758,2,23,12,100,45.3894,0.000484663,7.54E-05,4,0.000107703,0.000150784,0.003188006,73.1797,81.527,2.5608,23,0.000797,6,0,0
759,5,19,30,1825,147.1572,0.006631751,0.000476126,4,1.13E-05,0.000532807,0.003287535,30.9896,55.7103,6.5345,22,0.0023353,8,0,2.27E-05
760,4,26,12,500,82.9908,0.001657656,0.000484546,3,0,0.000816077,0.003315312,49.2093,65.6923,4.2615,13,0.00084158,4,0,0
762,4,18,10,600,58.947,9.81E-05,5.88E-05,0,0,0.00017654,0.002000785,64.5545,85.4902,5.6765,14,0.00068654,4,0,1.96E-05
765,3,23,8,96,82.458,0.002222133,0.000400384,6,0,4.00E-05,0.00359345,53.8883,67.7326,3.7911,22,0.00053051,6,0,0
766,1,22,10,30,43.779,0.000294079,0.000130702,3,0,0.000261404,0.002842766,35.2093,86.6667,2.8966,7,0.00071886,3,0,0
771,1,20,4,250,44.0304,0.001070146,0.000327948,4,0,0.000241646,0.002485501,52.6993,113.1944,2.9722,11,0.00027617,4,0,0
774,3,21,10,350,95.8032,0.001626243,0.000267169,4,4.65E-05,0.000569185,0.003113094,37.2584,72.0896,5.3321,23,0.0010454,6,0,0
776,2,21,18,200,77.3832,0.000974013,0.00022796,4,0,0.000373026,0.0035023,52.9258,63.7988,3.8047,18,0.0010984,6,0,0
779,1,28,6,100,68.214,0.00121146,0.000346131,1,0,0.00038607,0.002289792,57.0526,84.0698,5.4767,17,0.00099846,6,0,0
780,3,19,28,100,86.1144,0.001083221,0.00014941,0,3.74E-05,0.000361074,0.002415459,48.2487,77.4845,6.4175,13,0.00057274,5,0,0.00043578
781,5,24,8,800,180.282,0.008314184,0.000616252,6,4.18E-05,0.000856486,0.002611239,30.8755,60.24,10.36,22,0.0014101,8,0.000240234,0.00060581
784,4,16,10,360,156.0678,0.006037164,0.000450229,3,4.09E-05,0.000818599,0.003724623,32.8398,46.2418,6.1538,16,0.0018828,5,0,0
787,5,18,28,600,139.9266,0.008681844,0.000453683,6,0,0.000164976,0.004165636,37.6318,47.0891,4.2376,13,0.00094861,5,0,0
788,6,20,12,250,169.0608,0.013898885,0.000472292,6,2.25E-05,0.000202411,0.003688377,43.6074,59.122,4.9085,18,0.0015293,4,0,0
789,4,16,12,450,119.1558,0.004602356,0.00032874,5,0,9.20E-05,0.003405744,36.2481,61.1892,5.332,18,0.00085472,4,0,0.00034189
790,4,24,4,300,100.5552,0.001662523,0.000411746,4,1.55E-05,8.55E-05,0.003736793,42.2167,56.7152,4.9044,27,0.0012352,10,0.000139838,0.00062927
792,3,17,8,120,69.5898,0.001306587,0.000499577,2,0,0.00021136,0.002699639,60.1714,84.5694,4.5872,19,0.0005284,8,0.000240181,0.00033625
793,2,21,10,150,73.6266,0.00063484,0.000330117,3,0,0.000203149,0.002564754,48.7562,78.1386,5.5149,21,0.0010665,5,0,0
796,6,23,28,1260,240.7638,0.022020133,0.000457561,5,8.58E-05,0.000629147,0.004003661,33.2086,66.8857,5.7857,14,0.0029456,4,0,0
797,5,26,16,250,100.3596,0.002752028,0.000492468,5,5.79E-05,0.000144844,0.003186559,27.7064,68.1455,5.0545,13,0.00069525,4,0,8.69E-05
798,5,24,20,700,148.9158,0.002749485,0.000343686,6,0.000203087,0.000187465,0.003764919,38.2667,49.9751,6.5809,26,0.0022652,6,0,0
799,4,17,20,500,61.8882,0.00160273,0.00018957,5,0.000112019,8.62E-05,0.002421328,50.3,91.1032,4.2206,23,0.00074105,7,0,0
813,6,24,20,1000,94.0662,0.00265114,0.000408821,6,0.000148662,0.000607037,0.003344896,41.7695,57.5407,4.6667,26,0.00081764,10,8.67E-05,0.00033449
816,2,16,6,450,97.482,0.004954628,0.000689655,2,0,0.000254084,0.003511797,34.5803,69.5297,3.9225,19,0.00049909,6,0,0.00015426
818,4,20,30,700,91.1646,0.00175551,0.000140953,3,3.84E-05,0.000153767,0.003549462,40.5362,57.2274,4.4621,23,0.00067914,8,0.000166581,8.97E-05
819,2,18,24,300,65.8302,0.000974703,0.000158673,0,0,0.000294678,0.002108079,64.2609,71.5269,5.3978,11,0.00086137,6,0,0
822,3,23,6,650,93.6108,0.001629286,0.000205496,6,1.47E-05,0.000176139,0.003082433,44.689,64.7238,5.3048,17,0.00091005,6,0,7.34E-05
824,4,16,16,184,113.9904,0.000997488,8.62E-05,0,2.46E-05,0.000689621,0.003288015,34.2256,56.2846,6.0375,26,0.0015393,7,0,0
833,3,23,16,300,125.7312,0.00267441,0.000573088,8,0,0.000362956,0.004355467,25.1253,57.0965,4.8816,24,0.00097425,9,0,0
834,6,22,10,600,151.8984,0.004397202,0.000155806,4,3.46E-05,0.002129354,0.003618171,44.9808,58.4306,6.6077,17,0.00053667,5,0,0
836,5,23,14,800,104.3874,0.003167652,0.000308261,7,0.000116927,0.000520856,0.003040095,33.4737,65.4965,5.8042,31,0.0014988,8,0.000308261,0.00021259
837,4,19,28,4000,194.1858,0.011963851,0.000503371,4,0.000245833,0.000327777,0.00495177,39.8389,41.0591,4.6454,22,0.0009248,6,0.000351189,0.00014048
841,4,20,8,400,109.968,0.002845781,0.000401328,1,7.30E-05,0.001295195,0.003466015,59.5989,64.1895,5.3737,33,0.001277,8,0.000136816,0.00011857
842,6,18,12,420,193.3734,0.014781491,0.000625761,5,6.76E-05,0.000372074,0.002756731,21.4815,68.8589,8.2945,12,0.0012346,6,0,0
843,3,22,20,300,63.7248,0.002390509,0.000280368,1,0.00011805,0.000442687,0.001815016,47.6721,133.3984,6.0407,16,0.001151,6,0,2.95E-05
849,6,20,6,800,116.1894,0.003470473,0.000559754,5,4.20E-05,0.000279877,0.004506017,42.4798,56.2857,3.8789,28,0.0015113,7,0,0
851,4,22,10,350,130.2162,0.004410764,0.000648329,2,1.06E-05,0.000276337,0.003943117,34.7568,50.372,5.4582,26,0.00087152,8,0.000414506,0.00036136
865,4,21,12,350,69.9006,0.001389909,0.000183573,5,3.28E-05,0.000314696,0.002996171,55.8947,76.6039,4.0613,25,0.00072774,9,0,0
866,3,20,6,1000,61.467,4.00E-05,2.85E-05,4,5.71E-05,4.57E-05,0.003049059,47.2495,85.5431,3.9345,24,0.00038827,9,0,5.71E-05
872,5,25,28,1300,132.0822,0.002485908,0.000680854,6,0.000269175,0.001488378,0.002026728,31.0236,65.25,11.7266,14,0.0031984,8,0,6.33E-05
874,4,27,4,50,46.7628,0.00097745,0.000386434,1,9.09E-05,0.000136388,0.00145481,28.8254,105.3125,5.3906,14,0.00052282,3,0,0
875,5,25,4,300,94.7148,0.0005124,0.00017934,4,2.56E-05,0.00048678,0.003074401,27.395,69.8333,5.575,13,0.0011785,4,0,0
877,5,18,24,700,91.3014,0.004055748,0.00038714,3,0.000202787,0.000525404,0.003502692,31.3245,59.3263,4.1132,22,0.00086646,7,0.000267311,0.00077428
883,2,17,16,400,79.2378,0.00057919,0.000100729,3,0,0.001116409,0.002753249,56.6483,77.4146,5.3537,25,0.001385,7,0,0
887,5,21,6,500,85.7514,0.001209949,0.000168048,7,0.000112032,0.000392113,0.003517813,30.0958,70.879,4.449,25,0.00054896,7,0,0
888,5,19,20,730,161.0184,0.001892297,0.000453363,2,1.97E-05,0.001320666,0.004868722,35.9675,44.4858,5.5466,19,0.00088701,5,0,0
891,2,18,8,220,89.8518,0.000667111,0.000389148,5,1.85E-05,7.41E-05,0.00318731,30.9006,72,5.25,12,0.0012045,4,0,0
892,6,21,28,1100,118.8882,0.003632347,0.00058799,4,0.000197828,0.000192333,0.004071966,41.0486,53.5655,4.6491,48,0.00038467,7,0,0
893,4,22,12,400,100.1172,0.003503481,0.000299348,6,9.98E-05,1.11E-05,0.002727394,21.7143,68.3415,5.7642,19,0.00082044,5,0,0
898,6,16,12,1000,149.8014,0.003550996,0.000295916,3,0.000234267,0.000604163,0.004734662,37.9634,49.2083,5.138,25,0.002207,7,2.47E-05,0
900,2,22,30,700,82.9572,0.003750647,0.000193999,1,0,0.000226332,0.000678996,45.8,93.7143,17.7619,6,0.00071133,4,0,0
901,2,22,12,60,105.9774,0.001119889,0.000142531,3,2.04E-05,0.00024434,0.002667373,36.6462,61.4656,7.0458,18,0.00038687,5,0,0
902,3,27,28,300,102.8652,0.001224109,0.000262309,7,1.94E-05,0.001476703,0.00254537,58.9732,65.1756,7.5115,25,0.00086465,9,8.74E-05,0.00070921
905,3,25,8,700,78.8676,0.001100829,0.000146204,3,0.000189205,0.000266607,0.003233685,43.6267,75.1596,4.2128,22,0.00068802,7,0,0
910,3,19,6,100,101.598,0.002936169,0.000382223,6,2.61E-05,0.000477779,0.003274957,38.4468,57.3156,5.0345,28,0.00061677,8,9.56E-05,0.00037354
912,3,23,30,400,97.1082,0.005009945,0.00019702,10,0,0.000281458,0.003067888,46.4294,82.5566,4.4098,19,0.00058168,5,0,0
915,3,18,20,500,119.8566,0.004625937,0.000412081,3,0,0.000265859,0.002937736,40.5091,66.1357,6.4932,26,0.0011565,7,0.000106343,0.00071782
921,4,19,2,10,55.9674,0.000820225,0.000314607,1,1.12E-05,4.49E-05,0.003,64.8271,83.0562,3.3296,15,0.0005618,7,0,0.00011236
928,4,18,10,700,48.5016,0.000690533,6.77E-05,2,5.42E-05,0.000121859,0.001787262,71.7863,107.8182,4.9394,18,0.00097487,6,0,0
931,5,24,12,350,105.0174,0.002869025,0.000500105,5,0.000302695,0.000381659,0.00336913,33.8039,63.8125,5.0586,17,0.00081596,8,0,7.90E-05
941,5,20,8,450,102.8466,0.002101176,0.000146284,6,5.32E-05,0.000545242,0.003324645,39.0683,61.6,5.204,31,0.00099739,7,0,0
942,4,24,8,250,80.088,0.001137423,0.000275525,4,0,0.000529856,0.002790573,35.1878,64.557,5.1873,32,0.00051573,10,0.000176619,0.00015542
953,7,25,42,2400,182.6208,0.005606818,0.00030971,8,0.000202913,0.000662139,0.005254389,24.4969,38.626,5.4065,18,0.0011641,7,0,0
958,3,18,6,180,90.2904,0.001770234,0.000343318,4,0,0.000632993,0.003669213,44.6217,61.3567,4.1433,17,0.00080465,5,0,0
961,4,16,14,730,111.753,0.004507957,0.000281747,3,0.000225398,0.000563495,0.002806203,25.5161,68.1767,5.8996,23,0.00065365,4,0,0
966,4,22,10,1000,87.9012,0.000763534,3.82E-05,1,0.000200428,0.00011453,0.003330916,40.6897,73.2722,4.7908,30,0.0013171,9,0,0
967,6,24,30,2160,192.9342,0.004528662,0.000893815,5,0.000139038,0.001618798,0.005124538,18.4,34.8605,6.3934,29,0.0010726,8,0,4.97E-05
970,6,19,10,350,104.1918,0.001919386,0.000462074,6,0,0.000248809,0.003927632,35.1273,57.0679,4.5882,13,0.00094192,6,0.000319898,0
974,3,17,20,80,48.8586,0.000947622,0.000430737,2,0,0.000105291,0.002603568,68.6347,86.1176,3.4301,20,0.00070832,7,0,0.00010529
975,3,19,14,900,91.0182,0.002963836,0.00048152,5,1.66E-05,0.000157739,0.002847607,48.4678,71.1487,5.2187,16,0.00064756,6,0,0.00059775
979,2,16,10,10,32.673,0.001262814,0.000111425,0,1.86E-05,5.57E-05,0.001244243,95.8788,119.1642,4.1493,10,0.00085426,3,0,0
981,5,22,20,1260,132.1734,0.005943711,0.000449794,10,0.000428376,0.001210161,0.003480552,44.3333,57.7723,6.12,25,0.00094243,9,0.000139222,0.00049263
987,4,19,6,200,90.2976,0.001369613,0.000292184,4,1.83E-05,0.000146092,0.00315924,39.6047,60.5549,4.7977,14,0.00045654,5,0,1.83E-05
993,5,21,16,300,115.2306,0.004286422,0.000681368,6,2.48E-05,0.000297324,0.004670466,25.0957,47.2573,3.7241,27,0.0010778,8,0,7.43E-05
995,3,22,12,25,90.6156,0.001465581,0.000111029,5,0,0.00019245,0.003019985,40.6683,58.0294,5.1985,30,0.00056255,6,0,0
997,4,20,24,800,116.7888,0.003192426,0.000513724,6,0,0.000134547,0.004965996,32.5235,47.5074,3.8448,32,0.0008929,8,0,4.89E-05
998,4,20,10,700,99.3978,0.002576867,0.000449581,4,6.58E-05,3.29E-05,0.003508926,57.5423,62.8125,4.9344,20,0.0011623,6,0.000328962,0.00033993
1000,6,17,16,624,138.3468,0.002546449,0.000432268,10,0.000110032,0.000416549,0.005100758,29.5494,39.5008,4.735,25,0.00080952,7,7.86E-06,0
1004,4,20,28,700,57.0798,0.001366903,0.000364507,3,2.17E-05,9.55E-05,0.002716448,88.064,80.23,3.639,33,0.00036451,12,0.000203951,6.51E-05
1008,4,23,36,2000,98.4858,0.002192382,0.000479583,2,0.000137024,0.000438476,0.004097013,42.0403,60.1472,3.7023,22,0.00067142,6,0,1.37E-05
1009,5,20,40,5000,84.7086,0.001113438,8.31E-05,2,0.000240968,0.000398843,0.003124273,48.512,62.6064,4.5585,25,0.0012547,7,4.15E-05,0.00029913
1010,6,18,24,650,188.862,0.007870254,0.000414886,7,6.29E-05,0.000188584,0.005054061,23.7805,44.4577,5.5199,22,0.0016093,7,0.00027659,8.80E-05
1013,1,28,8,176,69.1182,0.004277192,0.000187596,0,2.81E-05,6.57E-05,0.002185495,68.931,96.1545,4.1588,23,0.00066597,7,8.44E-05,6.57E-05
